id,route_id,stop_id,current_stop_in_route
1262,11,1360,1
8369,914,3618,27
5492,149,607,2
5395,148,5191,23
6260,245,125,24
6399,246,1239,15
3913,125,2535,1
7423,259,583,35
6729,249,1215,14
5211,144,493,18
4715,134,3558,14
7745,602,651,20
8103,908,3441,10
2084,21,1541,12
6168,244,657,23
7267,255,603,1
3905,124,2174,2
62,A,316,17
8465,921,1334,21
8750,931,2781,9
9072,941,3918,23
8069,907,812,1
4074,126,205,24
224,K,648,7
4576,132,3823,6
5476,149,2886,7
5743,206,205,14
8720,930,697,10
9152,958,4015,10
4021,126,3547,10
6122,243,1229,7
4759,134,2855,23
6417,246,1184,15
940,8,1461,5
5423,148,2832,20
7499,259,613,17
6627,248,3106,0
933,8,1480,10
4607,133,1817,0
2873,107,2886,27
6719,249,3074,4
2789,107,1865,26
677,4,1389,17
5162,144,1877,2
6896,251,4739,0
8469,921,3698,1
8769,931,1334,6
2092,21,1502,20
8,A,4715,7
2564,104,3217,11
2929,110,4137,3
5853,241,4892,24
4611,133,381,4
7092,253,29,32
1680,17,1451,1
1457,13,5310,22
361,1,1666,11
4172,127,928,33
8855,934,3683,16
9056,941,3631,3
2804,107,3009,41
8374,917,3056,2
609,4,1412,3
6603,247,3124,35
8291,913,4818,0
7817,612,481,27
5628,152,194,5
4971,142,239,28
4251,128,708,29
8701,930,2019,7
4401,130,2018,8
4610,133,378,3
6644,248,2175,17
1842,19,2493,0
6665,248,29,20
7142,253,3222,48
3556,119,3565,43
6805,249,508,35
8865,934,2304,26
6115,243,2744,17
6828,249,1307,25
8779,931,4552,2
544,3,2294,15
2904,108,3840,3
8635,924,3689,6
2779,107,898,16
6763,249,4043,48
1780,18,2959,11
4431,130,3421,23
2931,110,3552,5
2883,107,2174,2
1958,20,1612,28
8503,921,707,35
8935,936,2286,7
1171,10,2818,8
2715,106,5191,15
8173,909,4042,10
5989,242,2748,5
8745,931,3611,4
4663,133,386,25
3890,124,1249,29
8535,923,87,2
2581,104,1140,10
6646,248,2176,1
8853,934,3670,14
4796,136,1309,11
3091,112,1114,13
4959,142,5290,16
6794,249,4784,24
7248,255,4124,34
8867,934,4539,0
6656,248,657,11
8884,936,3647,13
8328,914,4529,3
5847,241,606,18
2020,20,1388,3
1503,14,1413,21
4472,131,4715,7
730,5,1468,22
1420,13,5247,26
8675,927,4475,7
5881,241,3053,10
4749,134,461,13
1328,12,3521,17
1817,18,5131,13
5436,149,1318,3
1006,9,1450,3
3867,124,5297,6
5797,241,5283,14
2438,102,644,39
2888,107,2885,7
5018,143,1239,17
2318,101,799,13
1045,10,1674,5
5712,206,2777,22
8157,909,5344,15
5780,240,1165,14
7590,319,648,3
446,2,1708,8
3351,117,154,8
4214,128,206,17
6127,243,33,12
4887,138,3056,2
243,K,2329,26
4570,132,3183,35
8210,911,2245,20
4996,143,675,5
9050,941,3602,27
6877,250,977,5
9139,948,3057,13
3308,116,4562,0
6450,246,867,29
8449,921,605,5
3144,113,350,15
909,7,1396,0
6373,246,667,1
3828,124,424,1
4019,126,198,8
7790,612,1002,0
80,A,1002,31
2519,103,236,27
8567,924,3461,7
3317,116,4714,8
2857,107,812,40
4779,136,4562,0
1278,12,1517,12
789,5,1345,3
6305,245,3107,0
5575,151,713,12
7375,257,2262,9
1337,12,1633,4
3953,125,3410,1
329,1,3125,0
8728,931,753,2
1664,16,3545,17
8383,917,156,11
2497,103,1038,5
2551,103,2173,22
3396,118,987,26
5851,241,1900,22
5624,152,4803,1
5509,149,1308,6
7798,612,4399,8
5803,241,3416,6
3272,115,637,29
4317,129,685,7
23,A,549,9
3900,124,2784,30
6673,248,1268,29
2823,107,84,6
5682,152,1308,6
7408,259,1179,20
915,7,1619,2
8464,921,2245,20
8969,937,4195,19
6179,244,2953,3
9105,947,4464,7
3805,123,1052,6
2392,102,2999,1
8502,921,1030,34
1279,12,2726,13
2016,20,1535,11
5146,143,580,22
1779,18,3522,10
7657,319,824,32
8699,930,2791,5
1055,10,1617,15
1178,11,1409,4
457,3,1420,9
7542,315,560,5
2974,110,965,8
6543,247,545,25
490,3,4128,7
6268,245,3765,32
4115,127,242,18
5459,149,5196,11
7646,319,5275,21
1187,11,3384,13
8640,924,3621,29
4744,134,3555,8
2943,110,3142,17
1131,10,2817,26
6814,249,2036,44
7730,602,864,6
805,6,1534,10
1309,12,1373,21
2751,106,3216,16
5892,241,313,21
6928,251,3195,5
8235,911,766,18
4901,142,4562,0
7441,259,3462,13
3443,118,1034,27
6493,247,180,13
741,5,1557,3
6767,249,5344,52
4104,127,1159,7
4563,132,3757,28
595,4,1430,19
9154,958,3967,2
3223,115,3462,13
5477,149,4784,8
5348,146,1795,17
3813,123,2482,14
1986,20,1553,16
6731,249,3760,16
5685,152,5297,16
1925,19,1487,12
1941,20,1576,11
6591,247,1000,34
725,5,1520,17
8095,908,641,2
8534,923,89,1
3922,125,440,10
5991,242,612,7
6934,251,758,11
1257,11,1612,15
7064,253,138,4
6600,247,1265,43
7432,259,1212,4
780,5,1459,11
7587,319,4562,0
4553,132,5194,18
4589,132,5197,19
5699,206,5196,9
6478,246,2173,6
5845,241,1030,16
5576,151,2305,13
6255,245,5157,19
6034,243,204,14
7365,257,404,41
8520,923,3483,7
6599,247,2342,42
5912,241,788,13
2506,103,3762,14
7716,602,1004,13
840,6,2496,20
3897,124,1307,27
7112,253,549,15
3935,125,4027,23
5147,143,2949,24
5219,144,3417,26
5953,241,824,14
6137,243,964,20
4106,127,3414,9
6985,251,1962,49
7755,607,670,1
1236,11,1633,4
3959,125,2863,7
4187,127,3130,5
8031,905,613,1
6993,251,393,57
2724,106,1307,15
8084,907,4461,12
2435,102,5164,36
4041,126,3929,7
2629,105,1893,0
4376,129,786,15
2612,104,650,4
7346,257,3514,27
7464,259,923,37
7370,257,398,1
9085,947,812,1
7439,259,572,11
1399,13,4896,5
9208,967,3758,6
3094,112,1215,16
5898,241,2953,29
4000,126,1997,14
8138,908,5358,2
4830,136,286,13
6901,251,3933,5
8848,934,1082,7
6315,245,442,10
4383,129,5151,22
8444,921,2772,0
419,2,1371,20
4825,136,961,8
394,2,1632,19
752,5,1541,14
6482,247,4120,2
596,4,1566,20
8794,933,389,4
7294,257,509,17
4519,131,644,20
6677,248,391,33
2176,22,1397,15
8923,936,4589,30
6678,248,395,34
4300,128,627,6
1075,10,1665,35
1492,14,1430,10
541,3,1533,12
5025,143,1962,24
674,4,1579,14
1336,12,3904,3
9161,958,4026,11
4953,142,3804,10
5654,152,279,6
485,3,1664,2
4726,134,3892,25
237,K,508,20
4977,142,4891,34
2862,107,3782,45
12,A,1184,11
5649,152,287,1
6314,245,1249,9
7524,315,4890,2
2212,23,5300,20
2315,101,981,10
1013,9,1418,10
4358,129,4049,36
2349,101,113,22
2072,21,2540,0
2678,106,870,3
770,5,1447,19
5683,152,2885,7
6332,245,1330,35
466,3,1511,18
4741,134,435,5
5287,145,3760,11
1469,13,1601,6
3462,118,1165,9
5787,241,3054,4
9023,941,1237,0
6567,247,1173,8
6667,248,2877,23
5592,151,2304,9
347,1,1371,18
4584,132,5297,14
5827,241,717,10
8407,920,1762,1
8658,927,4634,8
2066,21,1460,20
4654,133,1232,16
2230,23,1635,12
6823,249,3073,53
3782,123,1754,9
1255,11,3772,13
8731,931,892,5
7754,607,4562,0
2637,105,644,8
3945,125,4719,33
7051,253,554,8
8569,924,1188,9
8555,923,3994,18
6918,251,5285,22
7766,607,4878,6
4566,132,4720,31
6348,245,651,31
8624,924,4526,31
8715,930,3537,5
4265,128,2828,5
2300,101,670,1
7584,315,579,1
8024,905,627,19
5794,241,5274,11
3970,125,3859,18
359,1,1571,9
607,4,2969,1
3263,115,1244,20
194,D,1892,9
862,7,4250,9
868,7,2294,15
3112,112,1113,11
2439,102,1165,40
3346,117,3800,3
5176,144,952,16
3075,111,647,4
3014,111,642,15
3418,118,2748,13
5771,240,978,4
886,7,1536,6
6632,248,545,5
6639,248,646,12
2326,101,90,21
7942,904,3598,23
6659,248,1273,14
1383,13,3522,4
5379,148,3221,7
5590,151,726,7
6128,243,1330,13
7815,612,3760,25
3394,118,1028,24
4108,127,783,11
5719,206,269,4
116,D,2304,3
8346,914,710,21
2340,101,101,13
2681,106,4704,6
3151,113,339,1
3289,116,608,13
636,4,1618,15
5488,149,35,19
6586,247,507,29
6994,251,1151,14
5485,149,849,16
8030,905,1893,0
5415,148,5296,12
1410,13,4572,16
4723,134,4100,22
8919,936,735,26
2550,103,2784,21
3999,126,3558,13
5149,143,572,26
477,3,3007,29
3463,118,668,10
5283,145,1982,7
6806,249,29,36
7083,253,2724,23
2636,105,637,7
2611,104,648,3
2950,110,859,7
1843,19,1536,1
5355,146,1766,23
1935,20,3006,5
7454,259,839,26
9090,947,4434,6
7033,251,613,15
1181,11,3559,7
1375,12,1601,6
3349,117,3767,6
5969,242,2029,7
5471,149,2490,2
4763,134,2793,8
7065,253,186,5
8861,934,3246,22
6463,246,1759,42
731,5,2536,23
4263,128,2304,3
1723,17,2822,13
4742,134,858,6
6191,244,644,15
2841,107,5279,24
3226,115,1180,16
8146,909,184,4
2687,106,5296,12
5605,151,637,22
2059,21,1550,13
1981,20,1611,11
3631,121,761,2
4536,132,613,1
7561,315,5331,9
8009,905,1169,4
8040,905,668,10
8496,921,2711,28
9041,941,4189,18
4451,130,780,15
7828,612,3759,7
4565,132,3824,30
9165,958,3433,15
4443,130,1030,7
3671,121,1892,9
1555,15,2555,1
1572,15,3215,18
141,D,389,24
4449,130,628,13
7708,602,1162,5
4990,142,2492,28
5172,144,313,12
8402,917,154,12
4778,134,898,2
4864,137,142,3
7937,904,4600,18
8428,920,1970,10
3662,121,624,18
8159,909,3389,17
1707,17,1628,28
7192,255,1313,17
1441,13,3099,18
3203,114,524,12
285,N,760,3
4360,129,2577,38
6857,249,815,13
5557,151,609,11
6253,245,2484,17
2058,21,1580,12
5782,240,4562,16
1865,19,2360,23
5538,150,3195,7
6383,246,128,11
8797,933,1331,7
8983,937,2952,16
355,1,1674,5
5224,144,1165,12
3941,125,812,29
1523,14,1429,15
3405,118,575,35
3919,125,464,7
1205,11,2493,0
3950,125,3256,38
4667,133,2341,29
5906,241,610,37
1847,19,1611,5
2451,102,5150,28
1444,13,3521,10
6193,244,668,17
8290,913,4299,19
4148,127,3218,9
8966,937,4248,16
5105,143,596,7
8270,913,4738,18
8505,921,603,37
2925,108,2174,8
781,5,2217,12
1997,20,1354,27
7449,259,872,21
4993,143,2172,2
4193,127,281,15
1160,10,1523,6
6063,243,85,5
8246,911,609,29
8135,908,5355,19
1772,18,2122,3
7046,253,942,3
3513,119,3145,49
1290,12,2359,2
5911,241,711,42
586,4,4743,10
3146,113,3808,17
6501,247,1791,21
4962,142,5297,19
260,K,652,17
4754,134,302,18
1980,20,1633,10
7826,612,480,5
2924,108,668,6
209,K,4890,2
2440,102,668,41
4231,128,205,9
6010,242,823,15
6238,245,5125,2
1888,19,4758,20
7213,255,4769,12
4691,134,5284,4
5746,206,5285,17
5343,146,35,12
461,3,1581,13
6102,243,546,4
8410,920,531,4
6163,244,4699,18
8409,920,539,3
1166,10,3904,3
5249,145,559,4
6977,251,3557,41
2466,103,5167,5
7412,259,1286,24
5301,145,554,25
8523,923,3470,10
6654,248,818,9
2348,101,4804,21
2684,106,5190,9
7468,259,334,41
1806,18,2362,2
8737,931,777,11
3523,119,626,10
8231,911,2281,14
5909,241,708,40
430,2,2041,13
7167,253,1900,4
1734,17,1535,24
9081,941,1208,3
1348,12,1632,18
6587,247,1270,30
7438,259,3918,10
6741,249,4570,26
8844,934,4510,3
8991,938,1704,1
1239,11,3773,7
1964,20,1346,34
5077,143,3933,23
758,5,5270,20
462,3,1517,14
1349,12,3903,19
6053,243,4126,33
2702,106,2776,2
5234,144,685,25
1090,10,1353,12
8098,908,685,5
3736,122,211,14
5783,241,2861,0
2704,106,3185,4
8641,924,1092,30
4621,133,921,14
6419,246,1319,17
6954,251,1305,18
405,2,2295,6
3720,122,2722,24
728,5,1351,20
4637,133,2955,30
8627,924,3021,1
8537,923,83,4
6071,243,132,13
8308,914,2279,15
9083,941,871,0
7012,251,2029,33
3471,119,1040,7
9198,967,274,14
750,5,3521,12
1984,20,2818,14
8422,920,532,4
4382,129,1142,21
4955,142,178,12
5098,143,871,0
7367,257,1964,43
7786,607,5285,12
6092,243,3385,34
6628,248,509,1
2865,107,381,48
3699,122,499,3
8696,930,699,2
2921,108,637,3
2182,22,2041,17
5081,143,1963,27
3293,116,1901,1
6424,246,47,1
1728,17,3772,18
2895,108,4844,3
3047,111,710,6
3486,119,2793,22
4575,132,4719,5
8448,921,604,4
7048,253,4895,5
1666,16,1343,19
2111,21,1611,5
4160,127,236,21
7388,259,3836,0
9038,941,3611,15
4981,142,652,38
828,6,1565,11
201,D,655,19
3759,122,5284,4
4597,132,1782,27
2631,105,628,2
5004,143,3538,3
2088,21,2726,16
199,D,964,17
2733,106,5284,4
3178,114,518,5
7246,255,4123,32
7882,903,4285,5
1419,13,5245,25
2545,103,5284,4
4538,132,4652,3
6183,244,2029,7
6230,245,229,20
6609,247,286,7
3758,122,2783,3
5486,149,4626,17
9042,941,4254,19
1119,10,1397,29
2847,107,3111,30
5308,146,2880,0
6389,246,1266,5
5643,152,2863,20
8747,931,2931,6
3562,119,4192,2
7030,251,716,4
7921,904,1200,2
1293,12,1501,5
367,1,1364,17
2107,21,1536,1
5197,144,3877,4
874,7,1496,21
6853,249,4038,9
4189,127,1158,11
5128,143,4604,4
1859,19,5179,17
5311,146,557,3
7233,255,508,18
7877,903,4818,0
3761,122,1142,14
6721,249,345,6
2759,106,3103,0
3467,119,3566,3
5721,206,265,6
2047,21,4066,1
6246,245,2953,10
7925,904,4602,6
8375,917,4703,3
2805,107,2999,42
3448,118,583,35
8682,927,1865,14
9142,958,3975,0
982,9,1467,4
777,5,1616,5
2023,20,1578,6
6713,248,2173,24
6795,249,5191,25
4997,143,5108,6
5667,152,1759,19
7025,251,1002,58
354,1,1644,4
7821,612,2910,0
1204,11,2496,5
322,N,4714,15
5198,144,2791,5
5449,149,4894,1
6184,244,2116,8
165,D,384,7
1258,11,1632,16
5522,150,1230,5
4325,129,3123,3
5016,143,1308,15
341,1,1568,12
5942,241,2262,12
5565,151,1901,2
3454,118,2745,1
8473,921,3637,5
1969,20,3198,39
2817,107,808,54
5001,143,3833,10
2728,106,2173,19
8879,936,3707,8
2255,23,1422,2
5561,151,4892,15
64,A,4626,19
5512,149,205,10
5844,241,710,15
1106,10,1609,28
2375,102,106,18
7119,253,2877,25
7318,257,2738,1
7644,319,2725,19
2970,110,643,4
8315,914,3606,22
4713,134,294,12
891,7,2295,11
6611,247,2855,9
2812,107,81,49
3875,124,3558,14
6858,249,1177,14
5824,241,1945,7
222,K,637,5
928,8,1599,5
7170,253,5112,7
6949,251,707,13
3536,119,1309,23
5447,149,1061,14
2115,22,2549,0
4427,130,1188,19
6520,247,378,2
7962,904,4772,43
272,N,625,8
4938,142,3800,37
4677,133,1265,30
1754,18,1633,4
1952,20,4685,22
996,9,1397,18
1319,12,1374,5
5809,241,3218,12
8395,917,4702,9
8141,908,4908,16
6275,245,1339,39
3948,125,4720,36
5440,149,4715,7
8350,914,611,25
1719,17,1428,9
8447,921,610,3
655,4,1407,4
946,8,2959,11
3992,126,1308,6
4934,142,3803,33
7852,714,667,1
7501,259,623,19
3383,118,627,13
2099,21,3772,16
5196,144,702,3
5702,206,4785,12
1063,10,1384,23
2041,20,3525,4
7154,253,624,17
8826,934,3668,12
8948,936,3735,4
4556,132,2885,21
4340,129,204,18
1470,13,1568,7
1832,18,2817,22
4983,142,1165,40
2140,22,1573,0
6942,251,2711,6
4555,132,4785,20
8258,913,5046,6
3192,114,2535,1
9211,967,4478,9
1805,18,4066,1
9182,958,4024,9
1296,12,5286,8
1482,14,2496,0
7486,259,871,0
7305,257,644,28
8114,908,4728,2
5516,149,669,14
7040,251,1165,22
3696,122,3514,0
706,5,1411,9
1574,15,3125,0
4718,134,311,17
6307,245,855,2
7224,255,577,23
7809,612,348,19
3103,112,29,2
8558,923,3995,4
8678,927,4633,10
2984,110,4891,23
912,7,1343,16
2175,22,3525,4
2382,102,82,25
7598,319,5150,11
3601,120,997,15
4139,127,1126,42
4393,130,4562,0
5630,152,196,7
8303,914,708,10
8780,931,3684,3
382,2,4759,7
1565,15,1389,11
8460,921,2280,16
1836,18,1632,26
3597,120,527,11
4188,127,3131,21
8220,911,1093,2
85,A,637,5
2126,22,1541,11
4080,126,105,1
7413,259,1237,25
8526,923,74,13
1606,15,2294,16
4068,126,902,34
483,3,1757,0
9169,958,143,19
788,5,1407,2
1878,19,5170,10
5320,146,4716,12
2308,101,115,3
1407,13,1517,13
5151,143,3102,18
644,4,1624,13
1318,12,1467,4
8915,936,3722,18
3065,111,4700,24
146,D,3106,20
1190,11,1418,16
6228,245,5156,18
472,3,1572,24
1360,12,1602,9
2170,22,1681,7
1741,17,1396,2
139,D,386,22
5825,241,729,8
800,6,1611,5
7186,255,1244,11
3275,115,668,32
7575,315,626,23
9099,947,4496,1
7153,253,613,16
7005,251,3102,26
8482,921,2941,14
9080,941,837,2
162,D,388,4
3864,124,5256,3
4040,126,395,6
1133,10,2294,28
4009,126,124,6
5598,151,606,15
7472,259,547,14
7618,319,404,31
2028,20,5310,29
1675,17,1641,2
5189,144,3878,29
7922,904,3662,3
8629,924,4525,3
1109,10,1436,31
3958,125,898,6
4988,142,5338,7
4146,127,113,7
7939,904,3603,20
5973,242,1314,11
6108,243,999,10
5095,143,2784,41
2478,103,3927,17
4866,137,1129,5
866,7,2817,13
1625,16,4743,10
3006,111,4845,7
6323,245,1818,18
3466,119,3567,2
4525,132,4890,2
798,6,3904,3
5672,152,4804,1
6233,245,240,23
1663,16,1681,16
444,2,1523,6
7034,251,624,16
8543,923,3471,10
7585,315,3549,2
9204,967,279,2
3282,116,3144,6
4619,133,3929,12
6579,247,3516,20
3497,119,651,33
3904,124,670,1
3360,117,4144,9
1302,12,1637,14
3217,115,939,7
1942,20,1353,12
6647,248,688,2
6535,247,1026,17
2420,102,1042,29
416,2,1436,17
5417,148,5278,14
7016,251,1314,37
4422,130,3899,14
8954,937,2951,4
6141,243,1165,24
5819,241,3421,2
7681,319,4648,47
801,6,2295,6
6582,247,3514,25
7202,255,450,1
7513,310,5219,6
6861,249,641,17
8034,905,780,4
7042,251,3106,26
4454,130,637,10
5005,143,5109,4
2969,110,1318,3
433,2,2496,16
2960,110,3795,17
4920,142,5214,19
5842,241,3415,13
6174,244,508,29
8137,908,5356,1
7172,253,964,9
7928,904,3615,9
7694,345,5309,9
1379,13,2497,0
3577,120,536,8
4399,130,646,6
5288,145,2288,12
7621,319,397,34
1564,15,1595,10
2744,106,624,9
3681,122,647,4
5144,143,595,20
5502,149,1165,12
6146,244,1169,1
8061,907,4456,2
8581,924,3597,21
1794,18,5179,25
226,K,1162,9
6073,243,134,15
9212,967,4476,10
1848,19,2295,6
7867,714,5314,6
668,4,3772,17
1905,19,1486,7
3197,114,466,6
5398,148,4705,26
5907,241,604,38
5190,144,701,30
5272,145,4051,27
1629,16,3857,14
5741,206,2793,12
7078,253,902,18
6542,247,848,24
7361,257,659,38
7237,255,2290,23
914,7,2555,1
1903,19,4743,5
5445,149,608,12
320,N,624,13
1992,20,1526,22
2351,101,119,24
5140,143,934,16
5850,241,608,21
6369,246,4562,17
3721,122,3111,25
5618,152,5284,4
7633,319,3182,8
232,K,5113,15
1819,18,1595,15
4900,138,4253,6
513,3,2296,30
520,3,2537,1
1244,11,1407,4
1653,16,1666,16
8851,934,3707,10
1310,12,1466,22
5711,206,4105,21
1194,11,2041,20
7223,255,1276,22
9093,947,4707,9
7398,259,3105,10
7712,602,4889,9
415,2,4758,16
8221,911,4190,4
600,4,1446,24
4254,128,3421,32
3650,121,874,21
9077,941,1238,28
8068,907,3183,9
1945,20,1501,15
4225,128,1759,3
8325,914,3720,32
5703,206,2885,13
3025,111,875,26
6866,249,3124,22
6791,249,5275,21
8060,907,4747,1
1311,12,1628,23
1409,13,1387,15
3839,124,4101,12
4578,132,3758,8
5704,206,5296,14
3818,123,1910,19
7834,612,347,13
4440,130,3415,4
2403,102,801,12
2167,22,1619,2
3870,124,1239,9
1301,12,3099,13
2772,107,3781,9
8556,923,4194,19
8123,908,3123,11
4211,128,5150,14
9073,941,572,24
2806,107,3779,43
7385,257,669,19
8700,930,698,6
1170,10,3773,7
2814,107,95,51
4789,136,16,4
257,K,4891,14
2222,23,5244,4
2523,103,4891,31
5372,148,3790,0
5633,152,5276,10
5738,206,3518,23
903,7,1648,23
1146,10,2348,7
7027,251,3044,1
958,8,3821,0
2474,103,115,13
3667,121,646,23
622,4,1491,16
7763,607,403,3
1086,10,1423,8
8204,911,4661,14
8297,914,616,4
8784,931,775,12
6693,248,3763,13
7436,259,568,8
6202,244,3544,26
6421,246,633,19
7354,257,948,35
749,5,2958,11
5061,143,5320,7
8408,920,1971,2
8718,930,645,8
8577,924,4587,17
2934,110,2049,8
3004,111,674,5
1192,11,1439,18
5665,152,5347,17
8378,917,149,6
8450,921,708,6
4758,134,293,22
7704,602,667,1
3343,117,4047,18
4311,129,667,1
6633,248,543,6
9069,941,4553,20
7014,251,2883,35
376,2,1626,1
5284,145,2330,8
8693,927,4473,2
2006,20,1672,36
278,N,4772,14
7622,319,1264,35
7701,345,607,16
7976,904,3419,13
9126,948,4016,15
8019,905,4890,14
5985,242,3240,1
3804,123,4803,5
1947,20,1525,17
7178,255,4642,3
2313,101,3932,8
3036,111,3421,37
5620,152,1150,6
3647,121,1900,18
5027,143,3568,26
8914,936,3645,17
6408,246,494,24
4470,131,639,5
8241,911,710,24
618,4,1542,12
3135,113,3759,6
3963,125,3454,11
849,6,1422,2
315,N,758,19
7684,319,4192,2
4506,131,874,19
2560,104,125,7
6617,247,1142,15
963,8,1767,5
1241,11,1564,9
9089,947,4458,5
395,2,3903,20
3395,118,601,25
1896,19,1428,5
2334,101,81,7
7317,257,3830,40
7358,257,1041,39
5773,240,5164,6
491,3,1423,8
1184,11,1429,10
238,K,486,21
5166,144,332,6
5611,151,629,2
2361,102,5284,4
3133,113,480,4
8854,934,4597,15
4827,136,3901,10
1208,11,3904,3
4941,142,4119,40
1052,10,1420,12
7619,319,403,32
8213,911,3611,23
3779,123,1911,6
5838,241,55,6
4088,126,788,9
7339,257,3516,22
3224,115,4915,14
2923,108,1165,5
7988,904,4601,25
2352,101,127,25
2399,102,81,8
623,4,1487,17
4228,128,201,6
2758,106,3573,26
8430,921,3641,0
8594,924,3678,5
6724,249,3817,9
3814,123,73,15
1079,10,1455,1
6789,249,5256,19
8951,937,1704,1
8724,930,700,14
5352,146,558,21
5405,148,522,2
1225,11,1430,15
24,A,4716,10
4502,131,608,15
3271,115,626,28
827,6,3383,10
4140,127,105,1
6856,249,5164,12
803,6,2818,8
6635,248,816,8
8106,908,691,13
720,5,3523,12
2464,103,230,3
8483,921,4566,15
533,3,1343,16
1022,9,1373,19
802,6,3773,7
4505,131,4892,18
4908,142,1164,7
4960,142,5279,17
1509,14,1536,1
5102,143,568,4
5397,148,5197,25
8511,921,3689,2
4595,132,1177,25
8366,914,1086,24
8414,920,533,8
2305,101,212,6
5416,148,5347,13
4636,133,1882,29
1246,11,1532,6
7146,253,191,52
2920,108,641,2
4328,129,647,6
2807,107,4135,44
4689,134,2174,2
1856,19,5171,14
4060,126,197,26
3865,124,5260,4
3145,113,346,16
3338,117,5348,13
6258,245,5186,22
2835,107,2831,18
3237,115,571,7
3754,122,3216,15
8649,924,3616,24
6198,244,675,22
4552,132,5196,17
7862,714,824,1
4335,129,5338,13
8331,914,745,6
8702,930,1173,8
8800,933,375,10
4803,136,285,18
4078,126,4739,21
2937,110,458,11
2967,110,667,1
4873,137,4102,2
5404,148,2948,1
1017,9,1710,14
2877,107,5285,31
3750,122,641,11
2449,102,5113,9
7353,257,1158,34
5836,241,716,4
6088,243,2724,30
7478,259,4891,20
1983,20,3773,13
2261,23,1527,8
3127,112,864,25
3262,115,875,14
839,6,1624,19
4155,127,5154,16
7539,315,1795,2
183,D,613,9
3092,112,2037,14
7291,257,3518,14
1632,16,3902,17
185,D,623,11
8757,931,2927,11
8827,934,1979,13
3345,117,4031,2
4709,134,1306,8
8847,934,2077,6
7130,253,212,36
8828,934,3669,14
5139,143,4020,15
8528,923,82,15
4042,126,3815,8
9037,941,2151,14
9153,958,4160,1
2697,106,2777,22
2936,110,3906,10
7243,255,4138,29
4579,132,1149,9
581,4,1674,5
1724,17,1417,14
2136,22,1558,21
2415,102,788,24
4450,130,4652,14
5679,152,2173,8
2803,107,5264,40
1388,13,4897,9
8441,921,3638,11
5970,242,2116,8
8461,921,4431,17
1534,14,1622,25
7266,255,4021,0
2824,107,3077,7
8169,909,5345,6
5543,150,761,12
176,D,607,18
2743,106,613,8
5835,241,54,3
4787,136,114,2
6104,243,4771,6
7427,259,2746,39
1757,18,3773,7
2614,104,1329,6
5975,242,1248,13
639,4,1751,8
888,7,3904,8
5857,241,2954,28
4716,134,1998,15
3278,116,632,2
918,7,2820,5
1928,19,1504,15
7650,319,1174,25
2539,103,104,42
691,4,1560,2
1088,10,1573,10
7071,253,4129,11
4059,126,5347,25
6541,247,2816,23
2320,101,94,15
807,6,1459,12
8908,936,3652,11
5055,143,3462,1
3508,119,1185,44
6957,251,822,21
5037,143,480,36
4255,128,2273,33
7415,259,3455,27
2511,103,127,19
4995,143,4740,4
1715,17,1374,5
4601,132,1165,9
4650,133,3893,12
2532,103,643,4
8663,927,4506,13
5361,147,2278,4
2771,107,1265,8
5290,145,487,14
8008,905,4909,3
2544,103,2783,3
3369,117,1015,18
4765,134,205,10
1466,13,1625,3
1252,11,2741,10
8823,934,2105,9
5000,143,3544,9
7696,345,553,11
2246,23,1366,28
5536,150,2506,5
7396,259,924,8
930,8,3902,7
2215,23,5247,23
6341,245,814,24
5491,149,1901,1
1036,9,1625,3
3480,119,3235,16
7314,257,2140,37
537,3,3524,30
4235,128,5154,13
1612,15,2493,22
6321,245,2539,16
8255,913,4277,3
681,4,1528,1
6215,245,883,5
9015,938,3867,13
3636,121,762,7
5168,144,3901,8
7560,315,559,8
4415,130,2019,7
6357,246,1178,5
9118,948,3939,7
2465,103,2484,4
4048,126,867,14
7929,904,4603,10
8801,933,4413,11
1611,15,1535,21
8271,913,1002,0
2024,20,1534,25
9052,941,1196,29
132,D,29,19
3027,111,1984,28
3381,118,642,11
3453,118,2747,40
4668,133,1331,30
6561,247,699,2
5533,150,729,1
357,1,4759,7
4698,134,5255,11
7126,253,2721,32
1477,13,1560,2
8115,908,5350,3
8639,924,1093,10
4136,127,951,39
7316,257,2737,39
8709,930,1248,15
4387,129,1161,26
8612,924,612,23
426,2,2497,19
2062,21,1397,16
5661,152,2725,13
3728,122,197,6
1061,10,1511,21
255,K,814,12
9060,941,3618,7
1122,10,2497,32
3111,112,2039,10
5619,152,128,5
7533,315,615,11
7898,903,2330,2
8340,914,4586,15
7391,259,899,3
8582,924,3606,22
2875,107,1307,29
8871,936,3852,0
5460,149,5194,12
1266,12,2497,0
2572,104,1152,1
7987,904,3602,24
5768,240,3514,1
2180,22,1389,15
1768,18,2541,18
136,D,326,19
6132,243,508,17
7254,255,3552,5
8176,909,3804,13
6334,245,3516,37
5394,148,4784,22
5650,152,1952,2
289,N,3415,7
941,8,1600,6
332,1,1464,3
1217,11,1438,7
4083,126,3930,4
2484,103,1339,23
4297,128,684,3
4586,132,4784,16
17,A,1819,3
5137,143,1188,13
7164,253,603,1
7336,257,1273,19
469,3,1558,21
2839,107,183,22
7108,253,4892,11
7608,319,271,21
8299,914,1248,6
3718,122,5276,22
3781,123,75,8
3776,123,142,3
4910,142,4889,9
